"Quarter","StNo","HaulNo","Year","kategori","gruppnamn","lat_start_dec","long_start_dec","lat_stop_dec","long_stop_dec","swept_area_km2","BALSE_area","trend_area","sup_fishery_other","no_litter_per_km2","weight_litter_per_km2_kg","gruppnamn_ny"
4,21,10,2015,"C1_Konservburkar_metall (mat)","C_Metall",57.136,18.792,57.161,18.8023,0.077517,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",12.9003960421585,0.206406336674536,"Metall"
4,21,10,2015,"D6_Övrig gummi","D_Gummi",57.136,18.792,57.161,18.8023,0.077517,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",12.9003960421585,0.206406336674536,"Gummi"
4,21,10,2015,"F1_Trälaminat, spånskiva","F_Naturmaterial",57.136,18.792,57.161,18.8023,0.077517,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",12.9003960421585,1.23843802004722,"Naturmaterial"
4,21,10,2015,"D5_Handskar_gummi","D_Gummi",57.136,18.792,57.161,18.8023,0.077517,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",12.9003960421585,1.34164118838448,"Gummi"
4,25,12,2015,"E2_Glasflaska","E_Glas",57.2005,19.0503,57.2248,19.064,0.092895,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",10.7648420259433,4.73653049141504,"Glas"
4,25,12,2015,"A3_Plastpåse","A_Plast",57.2005,19.0503,57.2248,19.064,0.092895,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",21.5296840518865,1.50707788363206,"Plast"
4,25,12,2015,"C2_Burkar_metall (dryck)","C_Metall",57.2005,19.0503,57.2248,19.064,0.092895,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",64.5890521556596,1.29178104311319,"Metall"
4,25,12,2015,"A2_Plastfilm","A_Plast",57.2005,19.0503,57.2248,19.064,0.092895,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",10.7648420259433,0.0107648420259433,"Plast"
4,25,12,2015,"A12_Övrig plast","A_Plast",57.2005,19.0503,57.2248,19.064,0.092895,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",32.2945260778298,0.538242101297163,"Plast"
4,25,12,2015,"F5_Övrigt naturmaterial_även_koks_slagg","F_Naturmaterial",57.2005,19.0503,57.2248,19.064,0.092895,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",86.1187362075461,1.01189515043867,"Naturmaterial"
4,28,13,2015,"D5_Handskar_gummi","D_Gummi",57.3235,19.1143,57.3435,19.1422,0.088896,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.2491000719942,1.1699064074874,"Gummi"
4,28,13,2015,"A12_Övrig plast","A_Plast",57.3235,19.1143,57.3435,19.1422,0.088896,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",33.7473002159827,3.55471562275018,"Plast"
4,28,13,2015,"C8_Övrig metall","C_Metall",57.3235,19.1143,57.3435,19.1422,0.088896,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.2491000719942,0.517458603311735,"Metall"
4,28,13,2015,"E2_Glasflaska","E_Glas",57.3235,19.1143,57.3435,19.1422,0.088896,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.2491000719942,2.31731461483081,"Glas"
4,28,13,2015,"F5_Övrigt naturmaterial_även_koks_slagg","F_Naturmaterial",57.3235,19.1143,57.3435,19.1422,0.088896,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",258.729301655867,11.1591072714183,"Naturmaterial"
4,31,15,2015,"N_Inget","N_Inget",57.72,19.1773,57.7033,19.1423,0.080011,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","Inget",0,0,"Inget"
4,32,16,2015,"F5_Övrigt naturmaterial_även_koks_slagg","F_Naturmaterial",57.6907,19.0882,57.6693,19.0642,0.081113,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",12.3284800216981,0.19725568034717,"Naturmaterial"
4,32,16,2015,"A2_Plastfilm","A_Plast",57.6907,19.0882,57.6693,19.0642,0.081113,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",12.3284800216981,0.0369854400650944,"Plast"
4,32,16,2015,"A6_Fiskelina (härva)","A_Plast",57.6907,19.0882,57.6693,19.0642,0.081113,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","FISHERY",12.3284800216981,0.0123284800216981,"Plast"
4,37,18,2015,"D6_Övrig gummi","D_Gummi",57.3718,16.9035,57.3943,16.8913,0.08556,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.6877045348294,0.280504908835905,"Gummi"
4,39,19,2015,"A12_Övrig plast","A_Plast",57.473,17.5552,57.4958,17.572,0.090453,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.0554652692559,2.9296982963528,"Plast"
4,39,19,2015,"A2_Plastfilm","A_Plast",57.473,17.5552,57.4958,17.572,0.090453,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",22.1109305385117,0.0663327916155351,"Plast"
4,49,24,2015,"A7_Syntetiskt rep","A_Plast",55.8695,16.021,55.8708,16.0655,0.088896,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","FISHERY",33.7473002159827,0.044996400287977,"Plast"
4,49,24,2015,"F5_Övrigt naturmaterial_även_koks_slagg","F_Naturmaterial",55.8695,16.021,55.8708,16.0655,0.088896,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","OTHER",258.729301655868,9.26925845932325,"Naturmaterial"
4,51,25,2015,"F5_Övrigt naturmaterial_även_koks_slagg","F_Naturmaterial",55.8083,15.8455,55.8022,15.8027,0.090453,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","OTHER",165.831979038838,0.862326291001957,"Naturmaterial"
4,51,25,2015,"A2_Plastfilm","A_Plast",55.8083,15.8455,55.8022,15.8027,0.090453,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","SUP",66.3327916155352,0.508551402385769,"Plast"
4,53,26,2015,"A7_Syntetiskt rep","A_Plast",55.9462,15.2912,55.9438,15.3355,0.08334,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","FISHERY",11.9990400767939,0.0719942404607631,"Plast"
4,53,26,2015,"A5_Fiskelina (monofilament)","A_Plast",55.9462,15.2912,55.9438,15.3355,0.08334,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","FISHERY",11.9990400767939,0.743940484761219,"Plast"
4,53,26,2015,"C8_Övrig metall","C_Metall",55.9462,15.2912,55.9438,15.3355,0.08334,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","OTHER",23.9980801535878,0.803935685145189,"Metall"
4,53,26,2015,"A2_Plastfilm","A_Plast",55.9462,15.2912,55.9438,15.3355,0.08334,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","SUP",11.9990400767939,0.119990400767939,"Plast"
4,53,26,2015,"F5_Övrigt naturmaterial_även_koks_slagg","F_Naturmaterial",55.9462,15.2912,55.9438,15.3355,0.08334,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","OTHER",47.9961603071754,2.42380609551236,"Naturmaterial"
1,2,1,2016,"A2_Plastfilm","A_Plast",55.4607,14.5277,55.4583,14.4837,0.092301,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","SUP",21.6682376138937,0.368360039436192,"Plast"
1,4,2,2016,"N_Inget","N_Inget",55.6128,14.605,55.6,14.566,0.090688,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","Inget",0,0,"Inget"
1,6,3,2016,"A2_Plastfilm","A_Plast",55.6832,14.498,55.6978,14.534,0.08391,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","SUP",23.835061375283,0.381360982004529,"Plast"
1,6,3,2016,"D5_Handskar_gummi","D_Gummi",55.6832,14.498,55.6978,14.534,0.08391,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","OTHER",11.9175306876415,1.5492789893934,"Gummi"
1,6,3,2016,"D6_Övrig gummi","D_Gummi",55.6832,14.498,55.6978,14.534,0.08391,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","OTHER",23.835061375283,0.524371350256227,"Gummi"
1,6,3,2016,"A7_Syntetiskt rep","A_Plast",55.6832,14.498,55.6978,14.534,0.08391,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","FISHERY",11.9175306876415,0.023835061375283,"Plast"
1,8,4,2016,"C8_Övrig metall","C_Metall",55.702,14.3678,55.7078,14.4103,0.080011,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","OTHER",12.4982814862956,0.549924385397008,"Metall"
1,10,5,2016,"A12_Övrig plast","A_Plast",55.7702,15.2482,55.7705,15.2925,0.088896,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","OTHER",11.2491000719942,0.179985601151908,"Plast"
1,10,5,2016,"A2_Plastfilm","A_Plast",55.7702,15.2482,55.7705,15.2925,0.088896,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","SUP",11.2491000719942,0.0112491000719942,"Plast"
1,12,6,2016,"A3_Plastpåse","A_Plast",55.8055,15.2883,55.8217,15.3217,0.086707,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","SUP",23.0661884276932,1.23404108088159,"Plast"
1,12,6,2016,"A7_Syntetiskt rep","A_Plast",55.8055,15.2883,55.8217,15.3217,0.086707,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","FISHERY",11.5330942138466,0.126864036352313,"Plast"
1,14,7,2016,"A3_Plastpåse","A_Plast",55.942,15.319,55.9375,15.3627,0.089504,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","SUP",11.1726850196639,3.15069717554523,"Plast"
1,16,8,2016,"A3_Plastpåse","A_Plast",55.8827,15.5667,55.9067,15.5677,0.083235,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","SUP",36.0425301856191,0.528623776055746,"Plast"
1,16,8,2016,"A12_Övrig plast","A_Plast",55.8827,15.5667,55.9067,15.5677,0.083235,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","OTHER",12.0141767285397,17.4205562563825,"Plast"
1,16,8,2016,"F5_Övrigt naturmaterial_även_koks_slagg","F_Naturmaterial",55.8827,15.5667,55.9067,15.5677,0.083235,"BAL-SE-AA-U_Bornholmshavet_och_Hanobukten","BAL-SE-RG-Ostersjon","OTHER",36.042530185619,0.264311888027873,"Naturmaterial"
1,18,9,2016,"A3_Plastpåse","A_Plast",55.7807,17.6987,55.8038,17.6825,0.091047,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",10.9833382758356,0.241633442068382,"Plast"
1,18,9,2016,"A2_Plastfilm","A_Plast",55.7807,17.6987,55.8038,17.6825,0.091047,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",10.9833382758356,0.0109833382758356,"Plast"
1,18,9,2016,"C8_Övrig metall","C_Metall",55.7807,17.6987,55.8038,17.6825,0.091047,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",10.9833382758356,0.0109833382758356,"Metall"
1,20,10,2016,"C1_Konservburkar_metall (mat)","C_Metall",55.8902,17.7278,55.9142,17.7425,0.088896,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.2491000719942,0.269978401727862,"Metall"
1,20,10,2016,"A2_Plastfilm","A_Plast",55.8902,17.7278,55.9142,17.7425,0.088896,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",11.2491000719942,0.0224982001439885,"Plast"
1,21,11,2016,"A1_Plastflaska","A_Plast",56.0938,17.8283,56.1042,17.788,0.088896,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",11.2491000719942,0.44996400287977,"Plast"
1,21,11,2016,"C8_Övrig metall","C_Metall",56.0938,17.8283,56.1042,17.788,0.088896,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",56.2455003599712,2.40730741540677,"Metall"
1,21,11,2016,"A12_Övrig plast","A_Plast",56.0938,17.8283,56.1042,17.788,0.088896,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",67.4946004319654,0.528707703383729,"Plast"
1,21,11,2016,"A2_Plastfilm","A_Plast",56.0938,17.8283,56.1042,17.788,0.088896,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",157.487401007919,14.6688264938805,"Plast"
1,21,11,2016,"C1_Konservburkar_metall (mat)","C_Metall",56.0938,17.8283,56.1042,17.788,0.088896,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",22.4982001439885,1.7548596112311,"Metall"
1,21,11,2016,"A6_Fiskelina (härva)","A_Plast",56.0938,17.8283,56.1042,17.788,0.088896,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","FISHERY",11.2491000719942,0.157487401007919,"Plast"
1,21,11,2016,"F3_Papper_kartong","F_Naturmaterial",56.0938,17.8283,56.1042,17.788,0.088896,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",89.9928005759539,2.00233981281497,"Naturmaterial"
1,21,11,2016,"G3_Övrigt_diverse","G_Diverse",56.0938,17.8283,56.1042,17.788,0.088896,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",22.4982001439885,1.86735061195104,"Diverse"
1,23,12,2016,"A11_Plastbackar och behållare","A_Plast",56.3242,18.4043,56.3432,18.434,0.08334,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",11.9990400767939,5.03959683225342,"Plast"
1,23,12,2016,"A3_Plastpåse","A_Plast",56.3242,18.4043,56.3432,18.434,0.08334,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",71.9942404607631,2.75977921766259,"Plast"
1,23,12,2016,"F5_Övrigt naturmaterial_även_koks_slagg","F_Naturmaterial",56.3242,18.4043,56.3432,18.434,0.08334,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.9990400767939,4.79961603071754,"Naturmaterial"
1,23,12,2016,"G3_Övrigt_diverse","G_Diverse",56.3242,18.4043,56.3432,18.434,0.08334,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",23.9980801535877,2.83177345812335,"Diverse"
1,25,13,2016,"A2_Plastfilm","A_Plast",56.2107,18.366,56.1938,18.3542,0.066,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",15.1515151515152,0.0151515151515152,"Plast"
1,25,13,2016,"C8_Övrig metall","C_Metall",56.2107,18.366,56.1938,18.3542,0.066,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",15.1515151515152,0.0454545454545455,"Metall"
1,25,13,2016,"G3_Övrigt_diverse","G_Diverse",56.2107,18.366,56.1938,18.3542,0.066,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",15.1515151515152,10.1212121212121,"Diverse"
1,30,14,2016,"A2_Plastfilm","A_Plast",55.9188,18.6362,55.9177,18.6807,0.100692,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",9.9312755730346,0.0198625511460692,"Plast"
1,31,15,2016,"N_Inget","N_Inget",56.019,18.9048,56.0373,18.935,0.096565,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","Inget",0,0,"Inget"
1,34,16,2016,"A2_Plastfilm","A_Plast",56.3877,18.6042,56.411,18.6212,0.094452,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",31.7621649091602,0.211747766061068,"Plast"
1,34,16,2016,"C8_Övrig metall","C_Metall",56.3877,18.6042,56.411,18.6212,0.094452,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",10.5873883030534,0.190572989454961,"Metall"
1,37,18,2016,"N_Inget","N_Inget",56.3963,18.4935,56.375,18.4688,0.08334,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","Inget",0,0,"Inget"
1,41,20,2016,"A3_Plastpåse","A_Plast",57.1523,18.7983,57.1767,18.8083,0.080562,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",12.4128000794419,0.819244805243167,"Plast"
1,41,20,2016,"A2_Plastfilm","A_Plast",57.1523,18.7983,57.1767,18.8083,0.080562,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",37.2384002383258,0.0620640003972096,"Plast"
1,46,22,2016,"F1_Trälaminat, spånskiva","F_Naturmaterial",57.3233,19.0772,57.3015,19.055,0.086118,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",23.22394853573,1.49794468055459,"Naturmaterial"
1,46,22,2016,"E1_Glasburk","E_Glas",57.3233,19.0772,57.3015,19.055,0.086118,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.611974267865,2.99588936110918,"Glas"
1,46,22,2016,"E2_Glasflaska","E_Glas",57.3233,19.0772,57.3015,19.055,0.086118,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.611974267865,2.1249912910193,"Glas"
1,46,22,2016,"G3_Övrigt_diverse","G_Diverse",57.3233,19.0772,57.3015,19.055,0.086118,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.611974267865,0.522538842053926,"Diverse"
1,46,22,2016,"F3_Papper_kartong","F_Naturmaterial",57.3233,19.0772,57.3015,19.055,0.086118,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",23.22394853573,0.325135279500221,"Naturmaterial"
1,46,22,2016,"A12_Övrig plast","A_Plast",57.3233,19.0772,57.3015,19.055,0.086118,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.611974267865,0.02322394853573,"Plast"
1,46,22,2016,"C8_Övrig metall","C_Metall",57.3233,19.0772,57.3015,19.055,0.086118,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.611974267865,0.18579158828584,"Metall"
1,46,22,2016,"A2_Plastfilm","A_Plast",57.3233,19.0772,57.3015,19.055,0.086118,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",34.8359228035951,0.278687382428761,"Plast"
1,46,22,2016,"D6_Övrig gummi","D_Gummi",57.3233,19.0772,57.3015,19.055,0.086118,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.611974267865,0.02322394853573,"Gummi"
1,49,24,2016,"N_Inget","N_Inget",57.6695,19.0645,57.691,19.0887,0.077784,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","Inget",0,0,"Inget"
1,53,25,2016,"A3_Plastpåse","A_Plast",57.6893,19.3772,57.7133,19.3875,0.093194,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",10.7303045260424,3.04740648539605,"Plast"
1,53,25,2016,"F5_Övrigt naturmaterial_även_koks_slagg","F_Naturmaterial",57.6893,19.3772,57.7133,19.3875,0.093194,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",10.7303045260424,0.278987917677104,"Naturmaterial"
1,53,25,2016,"A2_Plastfilm","A_Plast",57.6893,19.3772,57.7133,19.3875,0.093194,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",10.7303045260424,0.0321909135781273,"Plast"
1,53,25,2016,"E2_Glasflaska","E_Glas",57.6893,19.3772,57.7133,19.3875,0.093194,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",10.7303045260424,1.93145481468764,"Glas"
1,53,25,2016,"C8_Övrig metall","C_Metall",57.6893,19.3772,57.7133,19.3875,0.093194,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",10.7303045260424,0.0107303045260424,"Metall"
1,55,26,2016,"A12_Övrig plast","A_Plast",57.8738,19.4198,57.8983,19.4303,0.086707,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.5330942138466,13.4706540417729,"Plast"
1,55,26,2016,"F1_Trälaminat, spånskiva","F_Naturmaterial",57.8738,19.4198,57.8983,19.4303,0.086707,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.5330942138466,0.184529507421546,"Naturmaterial"
1,65,31,2016,"A2_Plastfilm","A_Plast",57.498,17.5733,57.4742,17.5555,0.087265,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",11.4593479631009,0.0229186959262018,"Plast"
1,67,32,2016,"F5_Övrigt naturmaterial_även_koks_slagg","F_Naturmaterial",57.1263,17.2905,57.1015,17.2848,0.088896,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",44.996400287977,9.98920086393088,"Naturmaterial"
1,73,35,2016,"F5_Övrigt naturmaterial_även_koks_slagg","F_Naturmaterial",56.5735,16.8553,56.55,16.8407,0.088896,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",112.491000719942,7.51439884809215,"Naturmaterial"
1,73,35,2016,"A2_Plastfilm","A_Plast",56.5735,16.8553,56.55,16.8407,0.088896,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",11.2491000719942,0.044996400287977,"Plast"
1,75,36,2016,"C2_Burkar_metall (dryck)","C_Metall",56.482,16.9583,56.4578,16.9682,0.088896,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",314.974802015838,65.4472642188625,"Metall"
1,75,36,2016,"A7_Syntetiskt rep","A_Plast",56.482,16.9583,56.4578,16.9682,0.088896,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","FISHERY",11.2491000719942,0.0112491000719942,"Plast"
1,75,36,2016,"A12_Övrig plast","A_Plast",56.482,16.9583,56.4578,16.9682,0.088896,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",33.7473002159826,2.91351691864651,"Plast"
1,75,36,2016,"E1_Glasburk","E_Glas",56.482,16.9583,56.4578,16.9682,0.088896,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.2491000719942,5.19708423326134,"Glas"
1,75,36,2016,"A2_Plastfilm","A_Plast",56.482,16.9583,56.4578,16.9682,0.088896,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",11.2491000719942,0.382469402447804,"Plast"
1,75,36,2016,"G2_Skor","G_Diverse",56.482,16.9583,56.4578,16.9682,0.088896,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",22.4982001439885,9.04427645788337,"Diverse"
1,75,36,2016,"A3_Plastpåse","A_Plast",56.482,16.9583,56.4578,16.9682,0.088896,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",22.4982001439885,0.29247660187185,"Plast"
1,75,36,2016,"F1_Trälaminat, spånskiva","F_Naturmaterial",56.482,16.9583,56.4578,16.9682,0.088896,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.2491000719942,0.517458603311735,"Naturmaterial"
1,75,36,2016,"A4_Plastlock","A_Plast",56.482,16.9583,56.4578,16.9682,0.088896,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",11.2491000719942,0.0224982001439885,"Plast"
1,75,36,2016,"F5_Övrigt naturmaterial_även_koks_slagg","F_Naturmaterial",56.482,16.9583,56.4578,16.9682,0.088896,"BAL-SE-AA-B_V_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",157.487401007919,7.46940244780418,"Naturmaterial"
1,76,37,2016,"G3_Övrigt_diverse","G_Diverse",56.4072,18.4898,56.3857,18.4677,0.080011,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",12.4982814862956,2.77461848995763,"Diverse"
1,76,37,2016,"A2_Plastfilm","A_Plast",56.4072,18.4898,56.3857,18.4677,0.080011,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",12.4982814862956,0.0249965629725913,"Plast"
1,78,38,2016,"G3_Övrigt_diverse","G_Diverse",56.3505,18.4895,56.33,18.4645,0.08277,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",12.0816721034191,14.3288631146551,"Diverse"
1,78,38,2016,"C8_Övrig metall","C_Metall",56.3505,18.4895,56.33,18.4645,0.08277,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",12.0816721034191,0.193306753654706,"Metall"
1,78,38,2016,"A8_Fiskenät, plast","A_Plast",56.3505,18.4895,56.33,18.4645,0.08277,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","FISHERY",12.0816721034191,1.57061737344448,"Plast"
1,81,39,2016,"A3_Plastpåse","A_Plast",56.2605,17.8887,56.2398,17.8638,0.08391,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","SUP",11.9175306876415,0.286020736503396,"Plast"
1,81,39,2016,"A12_Övrig plast","A_Plast",56.2605,17.8887,56.2398,17.8638,0.08391,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",11.9175306876415,1.14408294601359,"Plast"
1,83,40,2016,"C8_Övrig metall","C_Metall",56.0845,17.4115,56.0712,17.3732,0.081635,"BAL-SE-AA-B_O_Gotlandshavet","BAL-SE-RG-Ostersjon","OTHER",12.2496478226251,0.465486617259754,"Metall"
