haul_id,plast_a,sup_a,fishery_a,tot_a,plast_b,quarter,st_no,haul_no,year,lat,lon,ansse_area,balse_area,swept_area_km2,sup_b,fishery_b,var,depth,tot_b,X,Y
west_2018_3_102_25,0,0,0,0,0,3,102,25,2018,57.456900000000005,10.8574,utanför ANSSE-area,NA,0.07038,0,0,biomass_density,39.29999923706055,0,611.4385029241492,6369.7706525482645
west_2018_3_104_26,13.8226553320893,0,13.8226553320893,13.8226553320893,0.0138226553320893,3,104,26,2018,57.38005,11.3166,utanför ANSSE-area,NA,0.072345,0,0.0138226553320893,biomass_density,39.79999923706055,0.0138226553320893,639.274975932772,6362.064598977045
west_2018_3_105_27,0,0,0,0,0,3,105,27,2018,57.1713,11.44805,utanför ANSSE-area,NA,0.079649,0,0,biomass_density,66.0999984741211,0,648.0113325459828,6339.112160963267
west_2018_3_112_30,75.8625497645321,15.1725099529064,60.6900398116257,75.8625497645321,1.4262159355732063,3,112,30,2018,56.34965,11.9314,utanför ANSSE-area,NA,0.0659086731927595,1.4110434256203,0.0151725099529064,biomass_density,30.5,1.4262159355732063,681.14048523593965,6248.854498129933
west_2018_3_114_31,0,0,0,0,0,3,114,31,2018,56.389300000000006,12.2599,ANS-SE-AA-B_Kattegatt,NA,0.0677636570032744,0,0,biomass_density,32.45000076293945,0,701.2223452226046,6254.178437336676
west_2018_3_116_32,30.555343365671,0,30.555343365671,30.555343365671,0.1527767168283555,3,116,32,2018,56.3474,12.58315,ANS-SE-AA-B_Kattegatt,NA,0.065455,0,0.1527767168283555,biomass_density,21.899999618530273,0.1527767168283555,721.4087890356399,6250.511367726178
west_2018_3_120_33,16.9749732936963,0,16.9749732936963,16.9749732936963,0.0169749732936963,3,120,33,2018,56.617850000000004,11.829,utanför ANSSE-area,NA,0.0589102546848397,0,0.0169749732936963,biomass_density,33.20000076293945,0.0169749732936963,673.5855810231063,6278.427660728453
west_2018_3_121_34,45.594783956715304,15.1982613189051,30.3965226378102,45.594783956715304,0.0455947839567153,3,121,34,2018,56.79375,11.854600000000001,utanför ANSSE-area,NA,0.065797,0.0303965226378102,0.0151982613189051,biomass_density,42.599998474121094,0.0455947839567153,674.340219720194,6298.062532220437
west_2018_3_124_35,13.4631177888175,0,13.4631177888175,13.4631177888175,0.0134631177888175,3,124,35,2018,56.93195,11.68545,utanför ANSSE-area,NA,0.074277,0,0.0134631177888175,biomass_density,52.099998474121094,0.0134631177888175,663.4088385278823,6313.021087943338
west_2018_3_126_36,13.7594877119385,0,13.7594877119385,13.7594877119385,0.0137594877119385,3,126,36,2018,57.1197,11.84195,ANS-SE-AA-B_Kattegatt,NA,0.0726771243912186,0,0.0137594877119385,biomass_density,52.150001525878906,0.0137594877119385,672.0588062996651,6334.295268960184
west_2018_3_127_37,13.8226553320893,13.8226553320893,0,13.8226553320893,0.0552906213283572,3,127,37,2018,57.2027,11.6601,ANS-SE-AA-B_Kattegatt,NA,0.072345,0.0552906213283572,0,biomass_density,68.73999786376953,0.0552906213283572,660.6919954452114,6343.086432757886
west_2018_3_130_38,15.1982613189051,0,15.1982613189051,15.1982613189051,0.0151982613189051,3,130,38,2018,56.554249999999996,12.585999999999999,ANS-SE-AA-B_Kattegatt,NA,0.065797,0,0.0151982613189051,biomass_density,21.850000381469727,0.0151982613189051,720.38321646061,6273.526517532079
west_2018_3_132_39,15.2776716828355,15.2776716828355,0,30.555343365671,0.0152776716828355,3,132,39,2018,56.83725,12.23735,ANS-SE-AA-B_Kattegatt,NA,0.065455,0.0152776716828355,0,biomass_density,36.75,1.6652662134290757,697.4776363026821,6303.941857894384
west_2018_3_134_40,0,0,0,0,0,3,134,40,2018,56.8904,12.27495,ANS-SE-AA-B_Kattegatt,NA,0.061668,0,0,biomass_density,25.450000762939453,0,699.4869350041072,6309.963432998468
west_2018_3_137_41,13.8993133739193,0,13.8993133739193,13.8993133739193,0.0138993133739193,3,137,41,2018,57.03225,12.199850000000001,ANS-SE-AA-B_Kattegatt,NA,0.071946,0,0.0138993133739193,biomass_density,29.920000076293945,0.0138993133739193,694.1747636522313,6325.52677839667
west_2018_3_138_42,32.2528624415417,0,32.2528624415417,32.2528624415417,0.0161264312207708,3,138,42,2018,57.2035,12.0549,ANS-SE-AA-B_Kattegatt,NA,0.06201,0,0.0161264312207708,biomass_density,29.100000381469727,0.0161264312207708,684.5284426754338,6344.175723743284
west_2018_3_141_43,28.7191269385411,0,28.7191269385411,43.0786904078116,0.0143595634692705,3,141,43,2018,57.333,11.5821,ANS-SE-AA-B_Kattegatt,NA,0.06964,0,0.0143595634692705,biomass_density,62.459999084472656,0.3877082136703045,655.431464004836,6357.404062494638
west_2018_3_145_46,0,0,0,0,0,3,145,46,2018,57.5426,11.152899999999999,utanför ANSSE-area,NA,0.0689,0,0,biomass_density,42.29999923706055,0,628.8619608615181,6379.831450776275
west_2018_3_148_49,0,0,0,0,0,3,148,49,2018,57.66275,11.1826,ANS-SE-AA-B_Kattegatt,NA,0.065094,0,0,biomass_density,39.220001220703125,0,630.2089930782092,6393.2599147869805
west_2018_3_21_1,47.8652115642351,11.9663028910588,35.8989086731763,71.7978173463527,0.0478652115642351,3,21,1,2018,58.80435,10.271650000000001,utanför ANSSE-area,NA,0.083568,0.0358989086731763,0.0119663028910588,biomass_density,168.0500030517578,2.632586636032933,573.4704642096035,6518.964081804882
west_2018_3_23_2,13.1943528169943,0,13.1943528169943,13.1943528169943,0.0131943528169943,3,23,2,2018,58.56735,10.612,ANS-SE-AA-B_Skagerrak,NA,0.07579,0,0.0131943528169943,biomass_density,150.3800048828125,0.0131943528169943,593.7666149705201,6493.003416645524
west_2018_3_24_3,26.5350528047551,0,26.5350528047551,26.5350528047551,0.0132675264023775,3,24,3,2018,58.4788,10.519449999999999,ANS-SE-AA-B_Skagerrak,NA,0.075372,0,0.0132675264023775,biomass_density,218.97999572753906,0.0132675264023775,588.6067775702033,6483.02009088192
west_2018_3_26_4,37.8620559096359,0,37.8620559096359,37.8620559096359,0.012620685303212,3,26,4,2018,58.429649999999995,10.763449999999999,ANS-SE-AA-B_Skagerrak,NA,0.079235,0,0.012620685303212,biomass_density,134.60000610351562,0.012620685303212,602.9773054017702,6477.896389029873
west_2018_3_83_16,0,0,0,0,0,3,83,16,2018,57.9804,10.813749999999999,utanför ANSSE-area,NA,0.080937,0,0,biomass_density,202.86000061035156,0,607.2600665802802,6427.967651610236
west_2018_3_85_17,55.5972534956773,0,55.5972534956773,55.5972534956773,0.0138993133739193,3,85,17,2018,57.81755,11.025849999999998,ANS-SE-AA-B_Skagerrak,NA,0.071946,0,0.0138993133739193,biomass_density,50,0.0138993133739193,620.3440134156075,6410.198686504538
west_2018_3_87_18,14.4383482529599,0,14.4383482529599,14.4383482529599,0.0144383482529599,3,87,18,2018,57.6693,10.97115,utanför ANSSE-area,NA,0.06926,0,0.0144383482529599,biomass_density,31.100000381469727,0.0144383482529599,617.5754056147176,6393.60247764636
west_2018_3_90_19,13.5319828414458,0,13.5319828414458,13.5319828414458,0.0135319828414458,3,90,19,2018,57.610749999999996,11.374,ANS-SE-AA-B_Kattegatt,NA,0.073899,0,0.0135319828414458,biomass_density,52.439998626708984,0.0135319828414458,641.8274494850605,6387.856788524151
west_2018_3_91_20,12.620685303212,0,0,12.620685303212,0.012620685303212,3,91,20,2018,57.74695,11.3171,ANS-SE-AA-B_Kattegatt,NA,0.079235,0,0,biomass_density,78.75,0.012620685303212,637.9106361715693,6402.896726809606
west_2018_3_94_21,13.1257711390544,0,13.1257711390544,26.2515422781088,0.459401989866905,3,94,21,2018,58.119749999999996,11.154250000000001,ANS-SE-AA-B_Skagerrak,NA,0.076186,0,0.459401989866905,biomass_density,87.220001220703125,0.695665870369885,626.897419027607,6444.068531278268
west_2018_3_96_22,14.6713615023474,14.6713615023474,0,29.3427230046948,0.0293427230046948,3,96,22,2018,58.3221,11.016100000000002,ANS-SE-AA-B_Skagerrak,NA,0.06816,0.0293427230046948,0,biomass_density,92.80000305175781,0.4988262910798118,618.0871527558365,6466.339812670627
west_2018_3_98_23,56.8343279340722,0,56.8343279340722,56.8343279340722,0.0568343279340721,3,98,23,2018,57.605999999999995,11.095749999999999,utanför ANSSE-area,NA,0.07038,0,0.0568343279340721,biomass_density,36.20000076293945,0.0568343279340721,625.2239483904183,6386.780441518744
west_2019_1_110_31,0,0,0,15.4296611002562,0,1,110,31,2019,56.55445,12.5845,ANS-SE-AA-B_Kattegatt,NA,0.0648102374706985,0,0,biomass_density,21.850000381469727,6.38787969550605,720.2899161949009,6273.543944843569
west_2019_1_111_32,0,0,0,0,0,1,111,32,2019,56.34665,12.584,ANS-SE-AA-B_Kattegatt,NA,0.0684933605768723,0,0,biomass_density,21.899999618530273,0,721.4656345099428,6250.430689820461
west_2019_1_113_33,0,0,0,0,0,1,113,33,2019,56.3821,12.258,ANS-SE-AA-B_Kattegatt,NA,0.0695750364159545,0,0,biomass_density,32.29999923706055,0,701.1430804345035,6253.37198889481
west_2019_1_115_34,0,0,0,0,0,1,115,34,2019,56.3495,11.933499999999999,utanför ANSSE-area,NA,0.0706750229569555,0,0,biomass_density,30.5,0,681.2709189490124,6248.843342639793
west_2019_1_127_37,0,0,0,0,0,1,127,37,2019,56.60795,11.825800000000001,utanför ANSSE-area,NA,0.0709944964825153,0,0,biomass_density,32.79999923706055,0,673.4346879755113,6277.318141441826
west_2019_1_128_38,0,0,0,0,0,1,128,38,2019,56.796,11.84715,utanför ANSSE-area,NA,0.073344152391704,0,0,biomass_density,40.900001525878906,0,673.8749560175211,6298.29390782104
west_2019_1_138_39,13.8727096632613,0,13.8727096632613,13.8727096632613,0.0138727096632613,1,138,39,2019,56.83125,12.231549999999999,ANS-SE-AA-B_Kattegatt,NA,0.0720839709237389,0,0.0138727096632613,biomass_density,38.25,0.0138727096632613,697.1555341919062,6303.257680227943
west_2019_1_140_40,0,0,0,0,0,1,140,40,2019,56.8895,12.27665,ANS-SE-AA-B_Kattegatt,NA,0.0688455150976663,0,0,biomass_density,25.450000762939453,0,699.5952425218899,6309.868279413403
west_2019_1_141_41,0,0,0,0,0,1,141,41,2019,56.9401,11.67615,utanför ANSSE-area,NA,0.0728001419368017,0,0,biomass_density,49.5,0,662.8075811350525,6313.905699385699
west_2019_1_142_42,0,0,0,0,0,1,142,42,2019,57.11405,11.83885,ANS-SE-AA-B_Kattegatt,NA,0.0726771243912186,0,0,biomass_density,52.79999923706055,0,671.8973654747152,6333.658824879915
west_2019_1_143_43,0,0,0,0,0,1,143,43,2019,57.17685,11.4444,utanför ANSSE-area,NA,0.0730568597291118,0,0,biomass_density,66.69999694824219,0,647.7685512360117,6339.721826542748
west_2019_1_152_44,0,0,0,0,0,1,152,44,2019,57.0363,12.19885,ANS-SE-AA-B_Kattegatt,NA,0.0725423699161858,0,0,biomass_density,28.899999618530273,0,694.0929808093642,6325.974476722798
west_2019_1_153_45,0,0,0,0,0,1,153,45,2019,57.2068,12.0552,ANS-SE-AA-B_Kattegatt,NA,0.073222574714895,0,0,biomass_density,28.700000762939453,0,684.5300844764181,6344.543673231558
west_2019_1_156_46,0,0,0,0,0,1,156,46,2019,57.2014,11.659749999999999,ANS-SE-AA-B_Kattegatt,NA,0.0766712922838513,0,0,biomass_density,69.73999786376953,0,660.6765073196583,6342.940957113592
west_2019_1_157_47,13.9488232883269,0,0,13.9488232883269,108.3823569503,1,157,47,2019,57.34025,11.584299999999999,ANS-SE-AA-B_Kattegatt,NA,0.0716906350686122,0,0,biomass_density,61.68000030517578,108.3823569503,655.5332033347997,6358.2158278478155
west_2019_1_162_49,0,0,0,0,0,1,162,49,2019,57.59725,11.38805,ANS-SE-AA-B_Kattegatt,NA,0.0709944964825153,0,0,biomass_density,52.900001525878906,0,642.719519892551,6386.383906817544
west_2019_1_46_13,0,0,0,0,0,1,46,13,2019,58.487049999999996,11.126,ANS-SE-AA-B_Skagerrak,NA,0.0762577472927455,0,0,biomass_density,56.79999923706055,0,623.9423941300665,6484.897738572836
west_2019_1_48_14,0,0,0,0,0,1,48,14,2019,58.5818,10.8979,ANS-SE-AA-B_Skagerrak,NA,0.073217985711268,0,0,biomass_density,74.0999984741211,0,610.348764092369,6495.046620569592
west_2019_1_50_15,13.1142510108429,0,13.1142510108429,13.1142510108429,0.0131142510108429,1,50,15,2019,58.655150000000006,10.8301,ANS-SE-AA-B_Skagerrak,NA,0.0762529250944793,0,0.0131142510108429,biomass_density,82.30000305175781,0.0131142510108429,606.1845908757983,6503.102327403997
west_2019_1_51_16,38.3038590090804,0,38.3038590090804,38.3038590090804,0.0127679530030268,1,51,16,2019,58.551,10.844,ANS-SE-AA-B_Skagerrak,NA,0.0783210902924641,0,0.0127679530030268,biomass_density,86.44999694824219,0.0127679530030268,607.3095643512818,6491.530716763281
west_2019_1_61_17,12.8870445846075,0,12.8870445846075,12.8870445846075,0.360837248369011,1,61,17,2019,58.35525,10.845600000000001,ANS-SE-AA-B_Skagerrak,NA,0.0775973104954114,0,0.360837248369011,biomass_density,129.22000122070312,0.360837248369011,608.0010277847404,6469.743377778476
west_2019_1_64_19,13.1460131826333,13.1460131826333,0,13.1460131826333,0.0394380395478998,1,64,19,2019,58.074,10.74035,ANS-SE-AA-B_Skagerrak,NA,0.0760686898839463,0.0394380395478998,0,biomass_density,207.89999389648438,0.0394380395478998,602.6514524228686,6438.272197292343
west_2019_1_66_20,27.9056989360976,13.9528494680488,13.9528494680488,27.9056989360976,0.6697367744663429,1,66,20,2019,57.867149999999995,10.974499999999999,ANS-SE-AA-B_Skagerrak,NA,0.0716699482990869,0.516255430317806,0.153481344148537,biomass_density,82.25,0.6697367744663429,617.1330118702294,6415.629101554207
west_2019_1_79_23,26.1855768047178,13.0927884023589,13.0927884023589,39.2783652070767,0.10474230721887111,1,79,23,2019,57.831500000000005,10.59755,utanför ANSSE-area,NA,0.0763779241876263,0.0916495188165122,0.0130927884023589,biomass_density,104.19999694824219,4.687218248044481,594.867768721074,6411.070438078787
west_2019_1_81_24,0,0,0,13.7594877119385,0,1,81,24,2019,57.817099999999996,11.02375,utanför ANSSE-area,NA,0.0726771243912186,0,0,biomass_density,50.099998474121094,75.5395875385425,620.2207848991802,6410.14486948242
west_2019_1_90_25,14.221028437747,0,14.221028437747,14.221028437747,0.014221028437747,1,90,25,2019,57.667249999999996,10.97025,utanför ANSSE-area,NA,0.0703184023840141,0,0.014221028437747,biomass_density,31.100000381469727,0.014221028437747,617.5283635116897,6393.372753961665
west_2019_1_91_26,13.5878888033927,0,13.5878888033927,13.5878888033927,0.0135878888033927,1,91,26,2019,57.87735,11.20225,ANS-SE-AA-B_Skagerrak,NA,0.0735949502140698,0,0.0135878888033927,biomass_density,63.29999923706055,0.0135878888033927,630.6040874838269,6417.181431977966
west_2019_1_93_27,12.8907921606562,12.8907921606562,0,12.8907921606562,0.0128907921606562,1,93,27,2019,58.0741,11.0733,ANS-SE-AA-B_Skagerrak,NA,0.0775747516162804,0.0128907921606562,0,biomass_density,131.60000610351562,0.0128907921606562,622.2861019537137,6438.838145747698
west_2019_1_94_28,25.8376073255979,0,25.8376073255979,25.8376073255979,0.0129188036627989,1,94,28,2019,58.30645,10.98,ANS-SE-AA-B_Skagerrak,NA,0.0774065483230158,0,0.0129188036627989,biomass_density,108.75,0.0129188036627989,616.0243277384743,6464.53506451309
west_2019_1_99_29,14.3129192824523,0,14.3129192824523,14.3129192824523,0.0143129192824523,1,99,29,2019,57.458299999999994,10.8581,utanför ANSSE-area,NA,0.0698669488918314,0,0.0143129192824523,biomass_density,39.20000076293945,0.0143129192824523,611.4762333560335,6369.927619101992
west_2019_3_100_36,14.8424716640546,0,14.8424716640546,14.8424716640546,0.0148424716640546,3,100,36,2019,56.8343,12.235,ANS-SE-AA-B_Kattegatt,NA,0.0673742232853167,0,0.0148424716640546,biomass_density,37.79999923706055,0.0148424716640546,697.3498748768872,6303.606914376553
west_2019_3_102_37,15.0820068581635,0,15.0820068581635,15.0820068581635,0.0150820068581635,3,102,37,2019,56.552099999999996,12.57535,ANS-SE-AA-B_Kattegatt,NA,0.066304173536344,0,0.0150820068581635,biomass_density,22.149999618530273,0.0150820068581635,719.7415056207732,6273.253232522504
west_2019_3_106_38,0,0,0,0,0,3,106,38,2019,56.60855,11.8264,utanför ANSSE-area,NA,0.0702893752153754,0,0,biomass_density,33,0,673.4687498687149,6277.386411690786
west_2019_3_107_39,58.7218717892315,0,58.7218717892315,58.7218717892315,0.0146804679473079,3,107,39,2019,56.79485,11.8529,utanför ANSSE-area,NA,0.0681177196523481,0,0.0146804679473079,biomass_density,41.79999923706055,0.0146804679473079,674.2313263528093,6298.180585335993
west_2019_3_110_40,28.7459425539212,0,28.7459425539212,28.7459425539212,0.0143729712769606,3,110,40,2019,56.941649999999996,11.675049999999999,utanför ANSSE-area,NA,0.0695750364159545,0,0.0143729712769606,biomass_density,50.099998474121094,0.0143729712769606,662.7339273779179,6314.075540155976
west_2019_3_112_41,27.8976465766537,0,27.8976465766537,27.8976465766537,0.0139488232883269,3,112,41,2019,57.12435,11.8453,ANS-SE-AA-B_Kattegatt,NA,0.0716906350686122,0,0.0139488232883269,biomass_density,51.79999923706055,0.0139488232883269,672.2399604315178,6334.8210908796655
west_2019_3_113_42,14.3129192824523,0,14.3129192824523,14.3129192824523,0.0143129192824523,3,113,42,2019,57.204750000000004,11.6599,ANS-SE-AA-B_Kattegatt,NA,0.0698669488918314,0,0.0143129192824523,biomass_density,69.36000061035156,0.0143129192824523,660.6710094811018,6343.314063368381
west_2019_3_116_43,0,0,0,0,0,3,116,43,2019,57.171949999999995,11.44765,utanför ANSSE-area,NA,0.0666543716360078,0,0,biomass_density,66.0999984741211,0,647.9845562296548,6339.183622188812
west_2019_3_118_44,0,0,0,0,0,3,118,44,2019,57.32985,11.580649999999999,ANS-SE-AA-B_Kattegatt,NA,0.0659086731927595,0,0,biomass_density,63.5,0,655.3575037734975,6357.050237215335
west_2019_3_119_45,15.2816141011755,15.2816141011755,0,15.2816141011755,0.427885194832913,3,119,45,2019,57.54175,11.1506,utanför ANSSE-area,NA,0.0654381136298345,0.427885194832913,0,biomass_density,42.29999923706055,0.427885194832913,628.7273191162757,6379.732489113502
west_2019_3_11_1,0,0,0,0,0,3,11,1,2019,58.07115,11.074,ANS-SE-AA-B_Skagerrak,NA,0.0836727214895343,0,0,biomass_density,131.0500030517578,0,622.3374727200601,6438.511072641359
west_2019_3_121_46,15.0888299270413,0,15.0888299270413,15.0888299270413,0.0150888299270413,3,121,46,2019,57.5374,11.0303,utanför ANSSE-area,NA,0.0662741912285629,0,0.0150888299270413,biomass_density,38.900001525878906,0.0150888299270413,621.5423824394098,6379.02661726228
west_2019_3_123_47,14.8424716640546,0,14.8424716640546,14.8424716640546,0.0148424716640546,3,123,47,2019,57.61365,10.7299,utanför ANSSE-area,NA,0.0673742232853167,0,0.0148424716640546,biomass_density,24.100000381469727,0.0148424716640546,603.3453191029183,6387.015548158447
west_2019_3_126_48,12.5628830708195,0,12.5628830708195,12.5628830708195,0.0125628830708195,3,126,48,2019,58.1074,10.86135,ANS-SE-AA-B_Skagerrak,NA,0.0795995628043978,0,0.0125628830708195,biomass_density,185.9499969482422,0.0125628830708195,609.6847911264914,6442.18033304455
west_2019_3_13_3,26.2675652774472,13.1337826387236,26.2675652774472,39.4013479161708,0.893097219433203,3,13,3,2019,58.65195,10.829650000000001,ANS-SE-AA-B_Skagerrak,NA,0.0761395271649772,0.302077000690642,4.399817183972401,biomass_density,85.30000305175781,4.701894184663043,606.1682036467346,6502.745395836945
west_2019_3_31_5,25.6501273769136,25.6501273769136,0,25.6501273769136,1.01318003138809,3,31,5,2019,58.12375,10.343900000000001,utanför ANSSE-area,NA,0.0779723223441025,1.01318003138809,0,biomass_density,188.5,1.01318003138809,579.1594186880933,6443.276176599221
west_2019_3_33_6,0,0,0,0,0,3,33,6,2019,57.87505,10.26285,utanför ANSSE-area,NA,0.0782038274694744,0,0,biomass_density,79.9000015258789,0,574.9032745325036,6415.498350935456
west_2019_3_45_9,30.6763169658646,15.3381584829323,15.3381584829323,30.6763169658646,0.2914250111757133,3,45,9,2019,57.68915,10.786200000000001,utanför ANSSE-area,NA,0.0651968749125107,0.276086852692781,0.0153381584829323,biomass_density,25.299999237060547,0.2914250111757133,606.4868670168788,6395.506152327921
west_2019_3_46_10,0,0,0,0,0,3,46,10,2019,57.6034,11.07715,utanför ANSSE-area,NA,0.0603792454135333,0,0,biomass_density,35.099998474121094,0,624.1216427645178,6386.456892625868
west_2019_3_48_11,0,0,0,0,0,3,48,11,2019,57.5539,10.8569,utanför ANSSE-area,NA,0.0433209275112239,0,0,biomass_density,29.399999618530273,0,611.1132934576893,6380.565898392722
west_2019_3_50_12,0,0,0,0,0,3,50,12,2019,57.454750000000004,10.85295,utanför ANSSE-area,NA,0.0662741912285629,0,0,biomass_density,39.400001525878906,0,611.1780811929855,6369.524070892786
west_2019_3_52_13,0,0,0,22.2027988650631,0,3,52,13,2019,57.394850000000005,11.32085,utanför ANSSE-area,NA,0.0450393667067595,0,0,biomass_density,39.20000076293945,6.66083965951892,639.474202726275,6363.720314225006
west_2019_3_58_16,0,0,0,0,0,3,58,16,2019,56.3484,11.9408,utanför ANSSE-area,NA,0.0634969847881324,0,0,biomass_density,30.5,0,681.727091000167,6248.7402307056045
west_2019_3_60_17,0,0,0,0,0,3,60,17,2019,56.3761,12.2624,ANS-SE-AA-B_Kattegatt,NA,0.0655138697437078,0,0,biomass_density,32.29999923706055,0,701.446294096576,6252.717463307744
west_2019_3_62_18,0,0,0,0,0,3,62,18,2019,56.3505,12.57395,ANS-SE-AA-B_Kattegatt,NA,0.0659086731927595,0,0,biomass_density,22.850000381469727,0,720.8226650942484,6250.826570317682
west_2019_3_65_19,0,0,0,0,0,3,65,19,2019,57.878299999999996,11.202300000000001,ANS-SE-AA-B_Skagerrak,NA,0.0677266669818604,0,0,biomass_density,63.54999923706055,0,630.6036085231523,6417.287258992411
west_2019_3_69_21,0,0,0,0,0,3,69,21,2019,58.45215,11.058250000000001,ANS-SE-AA-B_Skagerrak,NA,0.0716906350686122,0,0,biomass_density,58.900001525878906,0,620.1124594983155,6480.8900785379765
west_2019_3_95_33,136.6614395804374,15.1846043978264,121.476835182611,136.6614395804374,0.5162765495260989,3,95,33,2019,57.20225,12.0556,ANS-SE-AA-B_Kattegatt,NA,0.0658561773359827,0.485907340730446,0.0303692087956529,biomass_density,29.049999237060547,0.5162765495260989,684.5769491338252,6344.038553181763
west_2019_3_96_34,44.2715185789788,14.7571728596596,29.5143457193192,44.2715185789788,2.8333771890546373,3,96,34,2019,57.0302,12.20075,ANS-SE-AA-B_Kattegatt,NA,0.0677636570032744,2.74483415189668,0.08854303715795739,biomass_density,30.200000762939453,2.8333771890546373,694.2400541330264,6325.3012869536105
west_2019_3_98_35,61.7829669669584,15.4457417417396,46.3372252252188,77.228708708698,0.0308914834834792,3,98,35,2019,56.8915,12.27375,ANS-SE-AA-B_Kattegatt,NA,0.0647427631978115,0.0154457417417396,0.0154457417417396,biomass_density,25.600000381469727,0.0463372252252188,699.4080087664039,6310.082295793033
west_2020_1_10_10,13.8226553320893,0,13.8226553320893,13.8226553320893,0.0276453106641786,1,10,10,2020,56.55245,12.5727,ANS-SE-AA-B_Kattegatt,NA,0.072345,0,0.0276453106641786,biomass_density,22.299999237060547,0.0276453106641786,719.5766912489652,6273.283676623764
west_2020_1_11_11,0,0,0,0,0,1,11,11,2020,56.828050000000005,12.22605,ANS-SE-AA-B_Kattegatt,NA,0.06594,0,0,biomass_density,39,0,696.8369188528459,6302.885869122341
west_2020_1_12_12,13.8226553320893,13.8226553320893,0,27.6453106641786,1.02287649457461,1,12,12,2020,56.79385,11.854600000000001,utanför ANSSE-area,NA,0.072345,1.02287649457461,0,biomass_density,42.599998474121094,14.84553182666391,674.3397555470063,6298.073657855818
west_2020_1_14_13,0,0,0,0,0,1,14,13,2020,57.0311,12.20065,ANS-SE-AA-B_Kattegatt,NA,0.074277,0,0,biomass_density,29.950000762939453,0,694.2292909866219,6325.401122902052
west_2020_1_15_14,0,0,0,0,0,1,15,14,2020,57.209050000000005,12.053,ANS-SE-AA-B_Kattegatt,NA,0.06704,0,0,biomass_density,29.100000381469727,0,684.3860359990915,6344.788036658612
west_2020_1_16_15,14.8802880823773,0,0,14.8802880823773,0.044640864247131803,1,16,15,2020,57.19925,11.66045,ANS-SE-AA-B_Kattegatt,NA,0.067203,0,0,biomass_density,69.63999938964844,0.044640864247131803,660.7281260319055,6342.703379023129
west_2020_1_17_16,13.5319828414458,0,13.5319828414458,13.5319828414458,0.0135319828414458,1,17,16,2020,57.32855,11.581,ANS-SE-AA-B_Kattegatt,NA,0.073899,0,0.0135319828414458,biomass_density,63.439998626708984,0.0135319828414458,655.3840572204829,6356.906380137946
west_2020_1_18_17,14.3595634692705,14.3595634692705,0,14.3595634692705,7.78288340034463,1,18,17,2020,57.389300000000006,11.31955,utanför ANSSE-area,NA,0.06964,7.78288340034463,0,biomass_density,39.400001525878906,7.78288340034463,639.4171698402085,6363.100021487414
west_2020_1_19_18,0,0,0,0,0,1,19,18,2020,57.83055,10.610199999999999,utanför ANSSE-area,NA,0.0735,0,0,biomass_density,104.5,0,595.621398274422,6410.982495277872
west_2020_1_1_1,0,0,0,0,0,1,1,1,2020,57.15835,11.45015,utanför ANSSE-area,NA,0.04592,0,0,biomass_density,68,0,648.1900779307557,6337.675694194106
west_2020_1_20_19,44.8692062637411,14.9564020879137,14.9564020879137,44.8692062637411,0.5085176709890664,1,20,19,2020,57.8708,10.986899999999999,utanför ANSSE-area,NA,0.066861,0.0299128041758275,0.418779258461584,biomass_density,75.8499984741211,0.5085176709890664,617.8565529502124,6416.05689198438
west_2020_1_21_20,19.8491464867011,19.8491464867011,0,19.8491464867011,0.119094878920206,1,21,20,2020,57.8847,11.1906,ANS-SE-AA-B_Skagerrak,NA,0.05038,0.119094878920206,0,biomass_density,62.79999923706055,0.119094878920206,629.8868310222028,6417.977017782198
west_2020_1_22_21,48.904538341158,0,48.904538341158,65.206051121544,0.065206051121544,1,22,21,2020,57.8159,11.0227,ANS-SE-AA-B_Skagerrak,NA,0.061344,0,0.065206051121544,biomass_density,50,2.803860198226394,620.1624131151309,6410.009445036731
west_2020_1_23_22,24.5848237882755,0,24.5848237882755,24.5848237882755,0.0122924118941377,1,23,22,2020,58.3137,10.986650000000001,ANS-SE-AA-B_Skagerrak,NA,0.081351,0,0.0122924118941377,biomass_density,106.55000305175781,0.0122924118941377,616.3901167815349,6465.353531525907
west_2020_1_24_23,14.5942790426153,14.5942790426153,0,14.5942790426153,0.671336835960303,1,24,23,2020,58.2399,11.180399999999999,ANS-SE-AA-B_Skagerrak,NA,0.06852,0.671336835960303,0,biomass_density,59,0.671336835960303,628.0048471597527,6457.490775821935
west_2020_1_25_24,41.9181757209927,13.9727252403309,13.9727252403309,41.9181757209927,0.3213726805276101,1,25,24,2020,58.06885,11.0764,ANS-SE-AA-B_Skagerrak,NA,0.071568,0.223563603845294,0.0139727252403309,biomass_density,130.60000610351562,0.3213726805276101,622.4868894431893,6438.259430466993
west_2020_1_26_25,38.7506781368674,12.9168927122891,25.8337854245783,38.7506781368674,0.1679196052597591,1,26,25,2020,57.453450000000004,10.85065,utanför ANSSE-area,NA,0.077418,0.15500271254747,0.0129168927122891,biomass_density,39.400001525878906,0.1679196052597591,611.0440409609113,6369.3756216334095
west_2020_1_27_26,47.3619399450602,15.7873133150201,31.5746266300401,47.3619399450602,0.2052350730952611,1,27,26,2020,57.660849999999996,10.978200000000001,utanför ANSSE-area,NA,0.063342,0.189447759780241,0.0157873133150201,biomass_density,31.200000762939453,0.2052350730952611,618.0233003434406,6392.674251737082
