"Quarter","StNo","HaulNo","Year","kategori","gruppnamn","lat_start_dec","long_start_dec","lat_stop_dec","long_stop_dec","djup","swept_area_km2","BALSE_area","sup_fishery_other","no_litter_per_km2","weight_litter_per_km2_kg","gruppnamn_ny"
1,83,44,2014,"N_Inget","N_Inget",55.7008,14.3607,55.72,14.337,34,0.073969306236,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","Inget",0,0,"Inget"
1,85,45,2014,"C8_Övrig metall","C_Metall",55.7025,14.3708,55.7083,14.4138,38,0.084186248502,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",11.8784245383763,3.56352736151288,"Metall"
1,85,45,2014,"G1_Kläder_trasor","G_Diverse",55.7025,14.3708,55.7083,14.4138,38,0.084186248502,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",11.8784245383763,5.93921226918814,"Diverse"
4,2,1,2014,"A7_Syntetiskt rep","A_Plast",55.8373,16.1867,55.8418,16.1427,58,0.090537355865,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","FISHERY",77.3161523563564,0.198812963202059,"Plast"
4,2,1,2014,"A3_Plastpåse","A_Plast",55.8373,16.1867,55.8418,16.1427,58,0.090537355865,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","SUP",22.0903292446733,0.927793828276277,"Plast"
4,4,2,2014,"C8_Övrig metall","C_Metall",55.7743,15.5923,55.7695,15.5485,61,0.090166340508,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",22.1812262617285,0.0221812262617285,"Metall"
4,4,2,2014,"A7_Syntetiskt rep","A_Plast",55.7743,15.5923,55.7695,15.5485,61,0.090166340508,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","FISHERY",22.1812262617285,0.0443624525234569,"Plast"
4,4,2,2014,"A2_Plastbit_stycke","A_Plast",55.7743,15.5923,55.7695,15.5485,61,0.090166340508,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",11.0906131308642,0.0221812262617285,"Plast"
4,4,2,2014,"G3_Övrigt_diverse","G_Diverse",55.7743,15.5923,55.7695,15.5485,61,0.090166340508,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",11.0906131308642,34.9797938147458,"Diverse"
4,4,2,2014,"C2_Burkar_metall (dryck)","C_Metall",55.7743,15.5923,55.7695,15.5485,61,0.090166340508,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",11.0906131308642,0.199631036355556,"Metall"
4,6,3,2014,"A7_Syntetiskt rep","A_Plast",55.807,15.2887,55.8225,15.323,55,0.09302706854,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","FISHERY",10.7495594099046,0.0429982376396185,"Plast"
4,7,4,2014,"A2_Plastbit_stycke","A_Plast",55.8377,15.2863,55.818,15.2585,51,0.090166340508,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",11.0906131308642,2.24030385243457,"Plast"
4,7,4,2014,"C8_Övrig metall","C_Metall",55.8377,15.2863,55.818,15.2585,51,0.090166340508,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",11.0906131308642,0.776342919160496,"Metall"
4,7,4,2014,"A7_Syntetiskt rep","A_Plast",55.8377,15.2863,55.818,15.2585,51,0.090166340508,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","FISHERY",11.0906131308642,0.0221812262617285,"Plast"
4,11,6,2014,"C8_Övrig metall","C_Metall",57.175,18.8633,57.165,18.821,49,0.092432224052,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",10.8187378401436,0.30292465952402,"Metall"
4,11,6,2014,"G3_Övrigt_diverse","G_Diverse",57.175,18.8633,57.165,18.821,49,0.092432224052,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",86.5499027211485,0.476024464966317,"Diverse"
4,11,6,2014,"A2_Plastbit_stycke","A_Plast",57.175,18.8633,57.165,18.821,49,0.092432224052,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",10.8187378401436,0.0216374756802871,"Plast"
4,19,10,2014,"F5_Övrigt naturmaterial","F_Naturmaterial",56.5698,16.8518,56.5463,16.8382,62,0.091389684671,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",186.016617315176,16.6758426346075,"Naturmaterial"
4,19,10,2014,"C2_Burkar_metall (dryck)","C_Metall",56.5698,16.8518,56.5463,16.8382,62,0.091389684671,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",10.9421539597162,0.17507446335546,"Metall"
4,19,10,2014,"C8_Övrig metall","C_Metall",56.5698,16.8518,56.5463,16.8382,62,0.091389684671,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",10.9421539597162,0.0109421539597162,"Metall"
4,21,11,2014,"G3_Övrigt_diverse","G_Diverse",56.4828,16.9582,56.4588,16.9675,72,0.094622036331,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",10.5683627067787,16.571192724229,"Diverse"
4,21,11,2014,"F1_Trälaminat, spånskiva","F_Naturmaterial",56.4828,16.9582,56.4588,16.9675,72,0.094622036331,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",10.5683627067787,0.676375213233837,"Naturmaterial"
4,21,11,2014,"F5_Övrigt naturmaterial","F_Naturmaterial",56.4828,16.9582,56.4588,16.9675,72,0.094622036331,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",169.093803308459,9.95539766978554,"Naturmaterial"
4,23,12,2014,"F5_Övrigt naturmaterial","F_Naturmaterial",56.5428,16.9173,56.5675,16.9155,75,0.093163651072,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",472.287201002839,12.0218560255268,"Naturmaterial"
4,23,12,2014,"C8_Övrig metall","C_Metall",56.5428,16.9173,56.5675,16.9155,75,0.093163651072,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",10.7338000227918,0.53669000113959,"Metall"
4,23,12,2014,"A2_Plastbit_stycke","A_Plast",56.5428,16.9173,56.5675,16.9155,75,0.093163651072,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",21.4676000455836,0.0644028001367507,"Plast"
4,23,12,2014,"A7_Syntetiskt rep","A_Plast",56.5428,16.9173,56.5675,16.9155,75,0.093163651072,"BAL-SE-AA-B_V_Gotlandshavet","FISHERY",10.7338000227918,0.0858704001823343,"Plast"
4,24,13,2014,"A7_Syntetiskt rep","A_Plast",56.6727,16.988,56.6958,17.0003,67,0.093813948416,"BAL-SE-AA-B_V_Gotlandshavet","FISHERY",10.6593957176356,0.0426375828705425,"Plast"
4,24,13,2014,"G3_Övrigt_diverse","G_Diverse",56.6727,16.988,56.6958,17.0003,67,0.093813948416,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",10.6593957176356,0.0106593957176356,"Diverse"
4,24,13,2014,"F5_Övrigt naturmaterial","F_Naturmaterial",56.6727,16.988,56.6958,17.0003,67,0.093813948416,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",170.55033148217,9.7853252687895,"Naturmaterial"
4,27,14,2014,"N_Inget","N_Inget",55.6852,14.5045,55.701,14.5415,47,0.097815075768,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","Inget",0,0,"Inget"
4,29,15,2014,"C8_Övrig metall","C_Metall",55.6985,14.3635,55.7192,14.338,34,0.080887858282,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",12.3627948772446,12.5111484157716,"Metall"
4,29,15,2014,"A2_Plastbit_stycke","A_Plast",55.6985,14.3635,55.7192,14.338,34,0.080887858282,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",12.3627948772446,0.197804718035914,"Plast"
4,29,15,2014,"A12_Övrig plast","A_Plast",55.6985,14.3635,55.7192,14.338,34,0.080887858282,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",24.7255897544893,1.78024246232323,"Plast"
4,31,16,2014,"F5_Övrigt naturmaterial","F_Naturmaterial",57.1008,17.2848,57.126,17.2905,72,0.08140840939,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",749.308338746305,46.5308194618197,"Naturmaterial"
4,31,16,2014,"A2_Plastbit_stycke","A_Plast",57.1008,17.2848,57.126,17.2905,72,0.08140840939,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",12.2837432581362,0.0245674865162723,"Plast"
4,31,16,2014,"F3_Papper_kartong","F_Naturmaterial",57.1008,17.2848,57.126,17.2905,72,0.08140840939,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",12.2837432581362,0.147404919097634,"Naturmaterial"
4,31,16,2014,"A12_Övrig plast","A_Plast",57.1008,17.2848,57.126,17.2905,72,0.08140840939,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",12.2837432581362,0.417647270776629,"Plast"
4,32,17,2014,"F5_Övrigt naturmaterial","F_Naturmaterial",56.9372,17.1745,56.9618,17.1867,73,0.085299902844,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",246.19019834531,5.83822470361734,"Naturmaterial"
4,32,17,2014,"G3_Övrigt_diverse","G_Diverse",56.9372,17.1745,56.9618,17.1867,73,0.085299902844,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",11.7233427783481,0.140680113340177,"Diverse"
4,32,17,2014,"A7_Syntetiskt rep","A_Plast",56.9372,17.1745,56.9618,17.1867,73,0.085299902844,"BAL-SE-AA-B_V_Gotlandshavet","FISHERY",23.4466855566962,0.164126798896873,"Plast"
4,40,21,2014,"A7_Syntetiskt rep","A_Plast",57.901,19.4327,57.877,19.4205,48,0.092803230414,"BAL-SE-AA-B_O_Gotlandshavet","FISHERY",215.509739378457,0.452570452694759,"Plast"
4,42,22,2014,"A7_Syntetiskt rep","A_Plast",57.8783,19.5063,57.8588,19.4768,69,0.094261320858,"BAL-SE-AA-B_O_Gotlandshavet","FISHERY",31.8264158903454,0.053044026483909,"Plast"
4,42,22,2014,"F5_Övrigt naturmaterial","F_Naturmaterial",57.8783,19.5063,57.8588,19.4768,69,0.094261320858,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",10.6088052967818,0.912357255523236,"Naturmaterial"
4,44,23,2014,"N_Inget","N_Inget",57.716,19.1693,57.7022,19.1407,41,0.069783661976,"BAL-SE-AA-B_O_Gotlandshavet","Inget",0,0,"Inget"
4,47,24,2014,"F1_Trälaminat, spånskiva","F_Naturmaterial",56.4135,18.623,56.3898,18.6058,77,0.094249804432,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",10.6101015914732,0.657826298671338,"Naturmaterial"
4,47,24,2014,"A12_Övrig plast","A_Plast",56.4135,18.623,56.3898,18.6058,77,0.094249804432,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",10.6101015914732,8.31831964771498,"Plast"
4,49,25,2014,"A1_Plastflaska","A_Plast",56.3473,18.4862,56.3268,18.4598,54,0.08804764319,"BAL-SE-AA-B_O_Gotlandshavet","SUP",11.3574874212371,0.704164220116702,"Plast"
4,49,25,2014,"A12_Övrig plast","A_Plast",56.3473,18.4862,56.3268,18.4598,54,0.08804764319,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",11.3574874212371,3.15738150310392,"Plast"
4,49,25,2014,"F1_Trälaminat, spånskiva","F_Naturmaterial",56.3473,18.4862,56.3268,18.4598,54,0.08804764319,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",45.4299496849485,6.42833788042021,"Naturmaterial"
4,49,25,2014,"F5_Övrigt naturmaterial","F_Naturmaterial",56.3473,18.4862,56.3268,18.4598,54,0.08804764319,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",11.3574874212371,0.0454299496849485,"Naturmaterial"
4,55,28,2014,"A2_Plastbit_stycke","A_Plast",56.0738,17.7652,56.0543,17.738,64,0.090363046659,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",33.1994118272816,1.92556588598233,"Plast"
4,55,28,2014,"A12_Övrig plast","A_Plast",56.0738,17.7652,56.0543,17.738,64,0.090363046659,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",11.0664706090939,0.154930588527314,"Plast"
4,57,29,2014,"A8_Fiskenät, plast","A_Plast",56.0858,17.4158,56.0732,17.3782,41,0.085733069266,"BAL-SE-AA-B_O_Gotlandshavet","FISHERY",11.6641105767174,40.2411814896752,"Plast"
4,57,29,2014,"D5_Handskar_gummi","D_Gummi",56.0858,17.4158,56.0732,17.3782,41,0.085733069266,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",23.3282211534349,2.49611966341753,"Gummi"
4,57,29,2014,"A2_Plastbit_stycke","A_Plast",56.0858,17.4158,56.0732,17.3782,41,0.085733069266,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",34.9923317301523,2.58943254803127,"Plast"
4,57,29,2014,"A1_Plastflaska","A_Plast",56.0858,17.4158,56.0732,17.3782,41,0.085733069266,"BAL-SE-AA-B_O_Gotlandshavet","SUP",11.6641105767174,0.209953990380914,"Plast"
4,57,29,2014,"C2_Burkar_metall (dryck)","C_Metall",56.0858,17.4158,56.0732,17.3782,41,0.085733069266,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",11.6641105767174,0.186625769227479,"Metall"
4,57,29,2014,"A6_Fiskelina","A_Plast",56.0858,17.4158,56.0732,17.3782,41,0.085733069266,"BAL-SE-AA-B_O_Gotlandshavet","FISHERY",11.6641105767174,0.0233282211534349,"Plast"
4,57,29,2014,"A12_Övrig plast","A_Plast",56.0858,17.4158,56.0732,17.3782,41,0.085733069266,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",11.6641105767174,0.0116641105767174,"Plast"
1,2,1,2015,"F5_Övrigt naturmaterial_även_koks_slagg","F_Naturmaterial",55.4817,14.6047,55.4938,14.6432,60,0.091176441244,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",32.9032363960292,1.2722584739798,"Naturmaterial"
1,2,1,2015,"C8_Övrig metall","C_Metall",55.4817,14.6047,55.4938,14.6432,60,0.091176441244,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",21.9354909306861,0.307096873029606,"Metall"
1,4,2,2015,"A2_Plastfilm","A_Plast",55.6392,14.6228,55.6547,14.6568,60,0.086541157181,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","SUP",11.5551956152898,0.0462207824611594,"Plast"
1,6,3,2015,"C1_Konservburkar_metall (mat)","C_Metall",55.6705,14.4958,55.6855,14.4582,49,0.090166340508,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",11.0906131308642,0.332718393925927,"Metall"
1,6,3,2015,"G3_Övrigt_diverse","G_Diverse",55.6705,14.4958,55.6855,14.4582,49,0.090166340508,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",33.2718393925927,10.8022571894618,"Diverse"
1,6,3,2015,"A7_Syntetiskt rep","A_Plast",55.6705,14.4958,55.6855,14.4582,49,0.090166340508,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","FISHERY",11.0906131308642,0.0443624525234569,"Plast"
1,6,3,2015,"A2_Plastfilm","A_Plast",55.6705,14.4958,55.6855,14.4582,49,0.090166340508,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","SUP",11.0906131308642,0.0221812262617285,"Plast"
1,7,4,2015,"G3_Övrigt_diverse","G_Diverse",55.7075,14.3798,55.7142,14.4225,37,0.082229100809,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",12.1611447791796,0.413478922492105,"Diverse"
1,10,5,2015,"A7_Syntetiskt rep","A_Plast",55.689,15.0782,55.6932,15.1225,67,0.09136726009,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","FISHERY",21.8896790604198,0.0218896790604198,"Plast"
1,10,5,2015,"A9_Buntband, plast","A_Plast",55.689,15.0782,55.6932,15.1225,67,0.09136726009,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",10.9448395302099,1.26960138550435,"Plast"
1,10,5,2015,"A3_Plastpåse","A_Plast",55.689,15.0782,55.6932,15.1225,67,0.09136726009,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","SUP",10.9448395302099,0.197007111543778,"Plast"
1,10,5,2015,"F5_Övrigt naturmaterial_även_koks_slagg","F_Naturmaterial",55.689,15.0782,55.6932,15.1225,67,0.09136726009,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",76.6138767114692,3.30534153812339,"Naturmaterial"
1,12,6,2015,"A7_Syntetiskt rep","A_Plast",55.815,15.255,55.835,15.2832,52,0.092623328718,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","FISHERY",10.7964161279993,0.0431856645119974,"Plast"
1,14,7,2015,"A3_Plastpåse","A_Plast",55.807,15.2915,55.8233,15.324,55,0.090756191782,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","SUP",11.0185319631088,2.07148400906446,"Plast"
1,14,7,2015,"A7_Syntetiskt rep","A_Plast",55.807,15.2915,55.8233,15.324,55,0.090756191782,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","FISHERY",11.0185319631088,0.0440741278524352,"Plast"
1,15,8,2015,"F5_Övrigt naturmaterial_även_koks_slagg","F_Naturmaterial",55.8025,15.802,55.8082,15.8457,56,0.090783028942,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",286.397141657512,14.2978265335173,"Naturmaterial"
1,15,8,2015,"E3_Glasbit","E_Glas",55.8025,15.802,55.8082,15.8457,56,0.090783028942,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",11.0152746791351,6.98368414657164,"Glas"
1,15,8,2015,"A3_Plastpåse","A_Plast",55.8025,15.802,55.8082,15.8457,56,0.090783028942,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","SUP",11.0152746791351,0.176244394866161,"Plast"
1,15,8,2015,"C8_Övrig metall","C_Metall",55.8025,15.802,55.8082,15.8457,56,0.090783028942,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",11.0152746791351,0.0110152746791351,"Metall"
1,17,9,2015,"F5_Övrigt naturmaterial_även_koks_slagg","F_Naturmaterial",55.8347,15.9422,55.8452,15.9818,57,0.091176441244,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",109.677454653431,7.50193789829466,"Naturmaterial"
1,17,9,2015,"F1_Trälaminat, spånskiva","F_Naturmaterial",55.8347,15.9422,55.8452,15.9818,57,0.091176441244,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",76.7742182574015,23.1638784228046,"Naturmaterial"
1,17,9,2015,"C2_Burkar_metall (dryck)","C_Metall",55.8347,15.9422,55.8452,15.9818,57,0.091176441244,"BAL-SE-AA-B_Bornholmshavet_och_Hanobukten","OTHER",10.9677454653431,0.263225891168234,"Metall"
1,20,10,2015,"A3_Plastpåse","A_Plast",56.394,18.4897,56.373,18.465,38,0.089347344438,"BAL-SE-AA-B_O_Gotlandshavet","SUP",11.1922744463202,0.425306428960169,"Plast"
1,21,11,2015,"C8_Övrig metall","C_Metall",56.4032,18.4863,56.3815,18.4628,34,0.087709352298,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",11.4012927219256,0.0114012927219256,"Metall"
1,22,12,2015,"A12_Övrig plast","A_Plast",56.3505,18.4457,56.3315,18.4162,42,0.089133833832,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",22.4381686955104,1.95212067650939,"Plast"
1,22,12,2015,"D3_Bobbins ","D_Gummi",56.3505,18.4457,56.3315,18.4162,42,0.089133833832,"BAL-SE-AA-B_O_Gotlandshavet","FISHERY",11.2190843477552,0.246819855650613,"Gummi"
1,22,12,2015,"D1_Gummistövlar","D_Gummi",56.3505,18.4457,56.3315,18.4162,42,0.089133833832,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",22.4381686955103,17.3447044016295,"Gummi"
1,22,12,2015,"D5_Handskar_gummi","D_Gummi",56.3505,18.4457,56.3315,18.4162,42,0.089133833832,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",11.2190843477552,4.71201542605716,"Gummi"
1,22,12,2015,"C3_Fiskerelaterade metaller","C_Metall",56.3505,18.4457,56.3315,18.4162,42,0.089133833832,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",11.2190843477552,0.426325205214696,"Metall"
1,22,12,2015,"A7_Syntetiskt rep","A_Plast",56.3505,18.4457,56.3315,18.4162,42,0.089133833832,"BAL-SE-AA-B_O_Gotlandshavet","FISHERY",11.2190843477552,25.9833993494009,"Plast"
1,25,13,2015,"C2_Burkar_metall (dryck)","C_Metall",56.3222,18.5375,56.347,18.5538,76,0.096718309068,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",10.339304001861,0.248143296044664,"Metall"
1,28,15,2015,"A3_Plastpåse","A_Plast",56.206,18.362,56.1823,18.3463,69,0.09468687699,"BAL-SE-AA-B_O_Gotlandshavet","SUP",10.5611255940526,0.380200521385894,"Plast"
1,28,15,2015,"E4_Övrigt glas","E_Glas",56.206,18.362,56.1823,18.3463,69,0.09468687699,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",10.5611255940526,0.380200521385894,"Glas"
1,32,16,2015,"A2_Plastfilm","A_Plast",57.1978,18.832,57.2178,18.8563,43,0.08556465636,"BAL-SE-AA-B_O_Gotlandshavet","SUP",35.0612054979566,0.257115506985015,"Plast"
1,32,16,2015,"F5_Övrigt naturmaterial_även_koks_slagg","F_Naturmaterial",57.1978,18.832,57.2178,18.8563,43,0.08556465636,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",70.1224109959132,0.327237917980928,"Naturmaterial"
1,33,17,2015,"A3_Plastpåse","A_Plast",57.1762,18.8722,57.1688,18.836,50,0.074379109104,"BAL-SE-AA-B_O_Gotlandshavet","SUP",40.3339060677007,0.941124474913017,"Plast"
1,33,17,2015,"G3_Övrigt_diverse","G_Diverse",57.1762,18.8722,57.1688,18.836,50,0.074379109104,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",13.4446353559002,4.57117602100608,"Diverse"
1,33,17,2015,"C4_Metallfat_oljefat","C_Metall",57.1762,18.8722,57.1688,18.836,50,0.074379109104,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",13.4446353559002,35.6551729638474,"Metall"
1,34,18,2015,"A4_Plastlock","A_Plast",57.3285,19.0833,57.3072,19.0592,67,0.092197164315,"BAL-SE-AA-B_O_Gotlandshavet","SUP",10.8463205721101,0.0867705645768808,"Plast"
1,34,18,2015,"D4_Däck","D_Gummi",57.3285,19.0833,57.3072,19.0592,67,0.092197164315,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",10.8463205721101,74.8396119475597,"Gummi"
1,34,18,2015,"F5_Övrigt naturmaterial_även_koks_slagg","F_Naturmaterial",57.3285,19.0833,57.3072,19.0592,67,0.092197164315,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",683.318196042936,37.6584250263663,"Naturmaterial"
1,34,18,2015,"G3_Övrigt_diverse","G_Diverse",57.3285,19.0833,57.3072,19.0592,67,0.092197164315,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",336.235937735413,16.052554446723,"Diverse"
1,34,18,2015,"C1_Konservburkar_metall (mat)","C_Metall",57.3285,19.0833,57.3072,19.0592,67,0.092197164315,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",10.8463205721101,0.650779234326606,"Metall"
1,34,18,2015,"E2_Glasflaska","E_Glas",57.3285,19.0833,57.3072,19.0592,67,0.092197164315,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",10.8463205721101,5.70516462092991,"Glas"
1,34,18,2015,"G1_Kläder_trasor","G_Diverse",57.3285,19.0833,57.3072,19.0592,67,0.092197164315,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",10.8463205721101,2.06080090870092,"Diverse"
1,34,18,2015,"A9_Buntband, plast","A_Plast",57.3285,19.0833,57.3072,19.0592,67,0.092197164315,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",10.8463205721101,0.0433852822884404,"Plast"
1,34,18,2015,"C8_Övrig metall","C_Metall",57.3285,19.0833,57.3072,19.0592,67,0.092197164315,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",10.8463205721101,0.0650779234326606,"Metall"
1,42,22,2015,"D1_Gummistövlar","D_Gummi",57.7202,19.1773,57.7035,19.1432,42,0.088157333011,"BAL-SE-AA-B_O_Gotlandshavet","OTHER",11.3433558598605,8.23527635425872,"Gummi"
1,44,23,2015,"A2_Plastfilm","A_Plast",57.8735,19.4195,57.8978,19.43,48,0.085010846057,"BAL-SE-AA-B_O_Gotlandshavet","SUP",94.1056391161662,5.31696861006339,"Plast"
1,44,23,2015,"A6_Fiskelina (härva)","A_Plast",57.8735,19.4195,57.8978,19.43,48,0.085010846057,"BAL-SE-AA-B_O_Gotlandshavet","FISHERY",11.7632048895208,0.0117632048895208,"Plast"
1,48,25,2015,"A2_Plastfilm","A_Plast",57.8582,19.4757,57.8773,19.5058,69,0.078975522469,"BAL-SE-AA-B_O_Gotlandshavet","SUP",25.3243022328222,0.0506486044656445,"Plast"
1,52,27,2015,"A2_Plastfilm","A_Plast",57.9795,19.5577,58.0037,19.5462,72,0.084116893436,"BAL-SE-AA-B_O_Gotlandshavet","SUP",23.7764367929457,0.475528735858913,"Plast"
1,55,28,2015,"N_Inget","N_Inget",58.055,19.4453,58.0795,19.4365,74,0.088309236277,"BAL-SE-AA-B_O_Gotlandshavet","Inget",0,0,"Inget"
1,62,32,2015,"F1_Trälaminat, spånskiva","F_Naturmaterial",57.0225,17.9552,56.9975,17.9508,65,0.079238663172,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",12.6201018539314,1.59013283359535,"Naturmaterial"
1,62,32,2015,"A12_Övrig plast","A_Plast",57.0225,17.9552,56.9975,17.9508,65,0.079238663172,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",12.6201018539314,0.0504804074157255,"Plast"
1,62,32,2015,"A2_Plastfilm","A_Plast",57.0225,17.9552,56.9975,17.9508,65,0.079238663172,"BAL-SE-AA-B_V_Gotlandshavet","SUP",12.6201018539314,0.0252402037078627,"Plast"
1,62,32,2015,"G3_Övrigt_diverse","G_Diverse",57.0225,17.9552,56.9975,17.9508,65,0.079238663172,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",12.6201018539314,5.93144787134774,"Diverse"
1,65,33,2015,"F5_Övrigt naturmaterial_även_koks_slagg","F_Naturmaterial",57.0977,17.2842,57.1227,17.2903,73,0.081712455837,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",281.474834704276,6.1434942183281,"Naturmaterial"
1,65,33,2015,"E4_Övrigt glas","E_Glas",57.0977,17.2842,57.1227,17.2903,73,0.081712455837,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",12.2380362914902,42.4659859314712,"Glas"
1,65,33,2015,"A1_Plastflaska","A_Plast",57.0977,17.2842,57.1227,17.2903,73,0.081712455837,"BAL-SE-AA-B_V_Gotlandshavet","SUP",12.2380362914902,4.50359735526841,"Plast"
1,65,33,2015,"E2_Glasflaska","E_Glas",57.0977,17.2842,57.1227,17.2903,73,0.081712455837,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",12.2380362914902,4.50359735526841,"Glas"
1,65,33,2015,"C2_Burkar_metall (dryck)","C_Metall",57.0977,17.2842,57.1227,17.2903,73,0.081712455837,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",12.2380362914902,3.45112623420025,"Metall"
1,65,33,2015,"A9_Buntband, plast","A_Plast",57.0977,17.2842,57.1227,17.2903,73,0.081712455837,"BAL-SE-AA-B_V_Gotlandshavet","OTHER",12.2380362914902,0.0734282177489415,"Plast"
1,65,33,2015,"A2_Plastfilm","A_Plast",57.0977,17.2842,57.1227,17.2903,73,0.081712455837,"BAL-SE-AA-B_V_Gotlandshavet","SUP",12.2380362914902,2.15389438730228,"Plast"
